,Unnamed: 0,Unnamed: 0.1,time,oil_well,ZIT_1244002,PIT_1244007,PIT_1244008,SDY_1210002
16605,16605,16605,2022-11-22 09:06:57.101693,well injection D,,38557.87109375,38510.640625,
16606,16606,16606,2022-11-22 09:07:02.332010,well injection D,18.46875,,,
16607,16607,16607,2022-11-22 09:07:02.575482,well injection C,10.225000381469728,30206.529296875,30313.869140625,False
16608,16608,16608,2022-11-22 09:07:02.575482,well injection D,,38575.046875,38519.23046875,
16609,16609,16609,2022-11-22 09:07:07.686252,well injection D,18.46875,,,
16610,16610,16610,2022-11-22 09:07:08.053136,well injection C,10.225000381469728,30197.939453125,30300.990234375,False
16611,16611,16611,2022-11-22 09:07:08.053136,well injection D,,38544.9921875,38489.16796875,
16612,16612,16612,2022-11-22 09:07:13.410436,well injection D,18.46875,,,
16613,16613,16613,2022-11-22 09:07:13.699616,well injection C,10.225000381469728,30193.650390625,30292.400390625,False
16614,16614,16614,2022-11-22 09:07:13.699616,well injection D,,38514.9296875,38459.11328125,
16615,16615,16615,2022-11-22 09:07:18.854408,well injection D,18.46875,,,
16616,16616,16616,2022-11-22 09:07:19.179545,well injection C,10.225000381469728,30189.349609375,30296.69921875,False
16617,16617,16617,2022-11-22 09:07:19.179545,well injection D,,38514.9296875,38467.69921875,
16618,16618,16618,2022-11-22 09:07:24.447078,well injection D,18.46875,,,
16619,16619,16619,2022-11-22 09:07:24.661221,well injection C,10.225000381469728,30185.060546875,30292.400390625,False
16620,16620,16620,2022-11-22 09:07:24.661221,well injection D,,38527.80859375,38472.0,
16621,16621,16621,2022-11-22 09:07:29.659735,well injection D,18.46875,,,
16622,16622,16622,2022-11-22 09:07:29.967193,well injection C,10.225000381469728,30193.650390625,30300.990234375,False
16623,16623,16623,2022-11-22 09:07:29.967193,well injection D,,38506.3515625,38459.11328125,
16624,16624,16624,2022-11-22 09:07:35.106932,well injection D,18.46875,,,
16625,16625,16625,2022-11-22 09:07:35.447790,well injection C,10.225000381469728,30193.650390625,30296.69921875,False
16626,16626,16626,2022-11-22 09:07:35.447790,well injection D,,38510.640625,38459.11328125,
16627,16627,16627,2022-11-22 09:07:40.732813,well injection D,18.46875,,,
16628,16628,16628,2022-11-22 09:07:40.922465,well injection C,10.225000381469728,30197.939453125,30305.279296875,False
16629,16629,16629,2022-11-22 09:07:40.922465,well injection D,,38536.3984375,38484.87890625,
16630,16630,16630,2022-11-22 09:07:46.039836,well injection D,18.46875,,,
16631,16631,16631,2022-11-22 09:07:46.400380,well injection C,10.225000381469728,30193.650390625,30296.69921875,False
16632,16632,16632,2022-11-22 09:07:46.400380,well injection D,,38549.28125,38497.76171875,
16633,16633,16633,2022-11-22 09:07:51.375242,well injection D,18.46875,,,
16634,16634,16634,2022-11-22 09:07:51.732956,well injection C,10.231249809265137,30189.349609375,30292.400390625,False
16635,16635,16635,2022-11-22 09:07:51.732956,well injection D,,38519.23046875,38463.40625,
16636,16636,16636,2022-11-22 09:07:57.088759,well injection D,18.46875,,,
16637,16637,16637,2022-11-22 09:07:57.171234,well injection C,10.225000381469728,30193.650390625,30300.990234375,False
16638,16638,16638,2022-11-22 09:07:57.171234,well injection D,,38527.80859375,38472.0,
16639,16639,16639,2022-11-22 09:08:02.305972,well injection D,18.46875,,,
16640,16640,16640,2022-11-22 09:08:02.652377,well injection C,10.231249809265137,30197.939453125,30296.69921875,False
16641,16641,16641,2022-11-22 09:08:02.652377,well injection D,,38519.23046875,38467.69921875,
16642,16642,16642,2022-11-22 09:08:07.899424,well injection D,18.46875,,,
16643,16643,16643,2022-11-22 09:08:08.143474,well injection C,10.231249809265137,30185.060546875,30292.400390625,False
16644,16644,16644,2022-11-22 09:08:08.143474,well injection D,,38519.23046875,38472.0,
16645,16645,16645,2022-11-22 09:08:13.468049,well injection D,18.46875,,,
16646,16646,16646,2022-11-22 09:08:13.940655,well injection C,10.231249809265137,30189.349609375,30296.69921875,False
16647,16647,16647,2022-11-22 09:08:13.940655,well injection D,,38536.3984375,38489.16796875,
16648,16648,16648,2022-11-22 09:08:19.224810,well injection D,18.46875,,,
16649,16649,16649,2022-11-22 09:08:19.584624,well injection C,10.225000381469728,30202.23046875,30305.279296875,False
16650,16650,16650,2022-11-22 09:08:19.584624,well injection D,,38536.3984375,38480.578125,
16651,16651,16651,2022-11-22 09:08:24.786394,well injection D,18.46875,,,
16652,16652,16652,2022-11-22 09:08:25.064403,well injection C,10.231249809265137,30189.349609375,30292.400390625,False
16653,16653,16653,2022-11-22 09:08:25.064403,well injection D,,38532.11328125,38476.2890625,
16654,16654,16654,2022-11-22 09:08:30.246042,well injection D,18.46875,,,
16655,16655,16655,2022-11-22 09:08:30.541992,well injection C,10.231249809265137,30193.650390625,30296.69921875,False
16656,16656,16656,2022-11-22 09:08:30.541992,well injection D,,38519.23046875,38463.40625,
16657,16657,16657,2022-11-22 09:08:35.825716,well injection D,18.46875,,,
16658,16658,16658,2022-11-22 09:08:36.331935,well injection C,10.231249809265137,30189.349609375,30292.400390625,False
16659,16659,16659,2022-11-22 09:08:36.331935,well injection D,,38502.046875,38454.8203125,
16660,16660,16660,2022-11-22 09:08:41.409286,well injection D,18.46875,,,
16661,16661,16661,2022-11-22 09:08:41.493152,well injection C,10.225000381469728,30193.650390625,30292.400390625,False
16662,16662,16662,2022-11-22 09:08:41.493152,well injection D,,38502.046875,38454.8203125,
16663,16663,16663,2022-11-22 09:08:46.653166,well injection D,18.46875,,,
16664,16664,16664,2022-11-22 09:08:46.969432,well injection C,10.231249809265137,30180.759765625,30292.400390625,False
16665,16665,16665,2022-11-22 09:08:46.969432,well injection D,,38523.51953125,38480.578125,
16666,16666,16666,2022-11-22 09:08:52.208839,well injection D,18.46875,,,
16667,16667,16667,2022-11-22 09:08:52.449357,well injection C,10.231249809265137,30210.8203125,30313.869140625,False
16668,16668,16668,2022-11-22 09:08:52.449357,well injection D,,38566.4609375,38514.9296875,
16669,16669,16669,2022-11-22 09:08:57.674115,well injection D,18.475000381469727,,,
16670,16670,16670,2022-11-22 09:08:57.942274,well injection C,10.231249809265137,30185.060546875,30288.109375,False
16671,16671,16671,2022-11-22 09:08:57.942274,well injection D,,38514.9296875,38459.11328125,
16672,16672,16672,2022-11-22 09:09:03.145313,well injection D,18.46875,,,
16673,16673,16673,2022-11-22 09:09:03.393928,well injection C,10.231249809265137,30193.650390625,30300.990234375,False
16674,16674,16674,2022-11-22 09:09:03.393928,well injection D,,38536.3984375,38480.578125,
16675,16675,16675,2022-11-22 09:09:08.732553,well injection D,18.475000381469727,,,
16676,16676,16676,2022-11-22 09:09:09.035091,well injection C,10.231249809265137,30185.060546875,30292.400390625,False
16677,16677,16677,2022-11-22 09:09:09.035091,well injection D,,38506.3515625,38454.8203125,
16678,16678,16678,2022-11-22 09:09:14.189865,well injection D,18.475000381469727,,,
16679,16679,16679,2022-11-22 09:09:14.515353,well injection C,10.231249809265137,30202.23046875,30309.580078125,False
16680,16680,16680,2022-11-22 09:09:14.515353,well injection D,,38532.11328125,38480.578125,
16681,16681,16681,2022-11-22 09:09:19.526495,well injection D,18.475000381469727,,,
16682,16682,16682,2022-11-22 09:09:19.815247,well injection C,10.231249809265137,30185.060546875,30292.400390625,False
16683,16683,16683,2022-11-22 09:09:19.815247,well injection D,,38523.51953125,38472.0,
16684,16684,16684,2022-11-22 09:09:25.254788,well injection D,18.475000381469727,,,
16685,16685,16685,2022-11-22 09:09:25.469082,well injection C,10.237500190734863,30197.939453125,30300.990234375,False
16686,16686,16686,2022-11-22 09:09:25.469082,well injection D,,38536.3984375,38484.87890625,
16687,16687,16687,2022-11-22 09:09:30.698230,well injection D,18.46875,,,
16688,16688,16688,2022-11-22 09:09:30.946927,well injection C,10.231249809265137,30185.060546875,30292.400390625,False
16689,16689,16689,2022-11-22 09:09:30.946927,well injection D,,38532.11328125,38484.87890625,
16690,16690,16690,2022-11-22 09:09:36.169126,well injection D,18.46875,,,
16691,16691,16691,2022-11-22 09:09:36.274012,well injection C,10.237500190734863,30193.650390625,30300.990234375,False
16692,16692,16692,2022-11-22 09:09:36.274012,well injection D,,38544.9921875,38497.76171875,
16693,16693,16693,2022-11-22 09:09:41.384134,well injection D,18.46875,,,
16694,16694,16694,2022-11-22 09:09:41.727389,well injection C,10.231249809265137,30197.939453125,30300.990234375,False
16695,16695,16695,2022-11-22 09:09:41.727389,well injection D,,38536.3984375,38484.87890625,
16696,16696,16696,2022-11-22 09:09:46.952770,well injection D,18.46875,,,
16697,16697,16697,2022-11-22 09:09:47.203307,well injection C,10.231249809265137,30193.650390625,30292.400390625,False
16698,16698,16698,2022-11-22 09:09:47.203307,well injection D,,38527.80859375,38467.69921875,
16699,16699,16699,2022-11-22 09:09:52.549843,well injection D,18.46875,,,
16700,16700,16700,2022-11-22 09:09:52.995661,well injection C,10.237500190734863,30185.060546875,30288.109375,False
16701,16701,16701,2022-11-22 09:09:52.995661,well injection D,,38497.76171875,38446.23046875,
16702,16702,16702,2022-11-22 09:09:58.143732,well injection D,18.46875,,,
16703,16703,16703,2022-11-22 09:09:58.645646,well injection C,10.237500190734863,30197.939453125,30300.990234375,False
16704,16704,16704,2022-11-22 09:09:58.645646,well injection D,,38519.23046875,38472.0,
16705,16705,16705,2022-11-22 09:10:03.867769,well injection D,18.46875,,,
16706,16706,16706,2022-11-22 09:10:04.124267,well injection C,10.237500190734863,30185.060546875,30288.109375,False
16707,16707,16707,2022-11-22 09:10:04.124267,well injection D,,38502.046875,38450.52734375,
16708,16708,16708,2022-11-22 09:10:09.180009,well injection D,18.475000381469727,,,
16709,16709,16709,2022-11-22 09:10:09.434526,well injection C,10.237500190734863,30193.650390625,30309.580078125,False
16710,16710,16710,2022-11-22 09:10:09.434526,well injection D,,38506.3515625,38467.69921875,
16711,16711,16711,2022-11-22 09:10:14.527782,well injection D,18.475000381469727,,,
16712,16712,16712,2022-11-22 09:10:14.911394,well injection C,10.237500190734863,30185.060546875,30292.400390625,False
16713,16713,16713,2022-11-22 09:10:14.911394,well injection D,,38510.640625,38459.11328125,
16714,16714,16714,2022-11-22 09:10:20.230545,well injection D,18.475000381469727,,,
16715,16715,16715,2022-11-22 09:10:20.385087,well injection C,10.243749618530272,30189.349609375,30296.69921875,False
16716,16716,16716,2022-11-22 09:10:20.385087,well injection D,,38532.11328125,38484.87890625,
16717,16717,16717,2022-11-22 09:10:25.451312,well injection D,18.46875,,,
16718,16718,16718,2022-11-22 09:10:25.700871,well injection C,10.237500190734863,30202.23046875,30305.279296875,False
16719,16719,16719,2022-11-22 09:10:25.700871,well injection D,,38540.69921875,38489.16796875,
16720,16720,16720,2022-11-22 09:10:31.048812,well injection D,18.475000381469727,,,
16721,16721,16721,2022-11-22 09:10:31.344799,well injection C,10.237500190734863,30193.650390625,30300.990234375,False
16722,16722,16722,2022-11-22 09:10:31.344799,well injection D,,38527.80859375,38480.578125,
16723,16723,16723,2022-11-22 09:10:36.506633,well injection D,18.475000381469727,,,
16724,16724,16724,2022-11-22 09:10:36.650586,well injection C,10.237500190734863,30185.060546875,30292.400390625,False
16725,16725,16725,2022-11-22 09:10:36.650586,well injection D,,38527.80859375,38476.2890625,
16726,16726,16726,2022-11-22 09:10:41.831138,well injection D,18.46875,,,
16727,16727,16727,2022-11-22 09:10:42.151444,well injection C,10.237500190734863,30202.23046875,30309.580078125,False
16728,16728,16728,2022-11-22 09:10:42.151444,well injection D,,38527.80859375,38476.2890625,
16729,16729,16729,2022-11-22 09:10:47.541268,well injection D,18.46875,,,
16730,16730,16730,2022-11-22 09:10:47.778800,well injection C,10.237500190734863,30197.939453125,30300.990234375,False
16731,16731,16731,2022-11-22 09:10:47.778800,well injection D,,38523.51953125,38472.0,
16732,16732,16732,2022-11-22 09:10:53.152049,well injection D,18.46875,,,
16733,16733,16733,2022-11-22 09:10:53.571122,well injection C,10.243749618530272,30189.349609375,30292.400390625,False
16734,16734,16734,2022-11-22 09:10:53.571122,well injection D,,38506.3515625,38454.8203125,
16735,16735,16735,2022-11-22 09:10:58.844657,well injection D,18.46875,,,
16736,16736,16736,2022-11-22 09:10:59.216477,well injection C,10.243749618530272,30189.349609375,30296.69921875,False
16737,16737,16737,2022-11-22 09:10:59.216477,well injection D,,38506.3515625,38454.8203125,
16738,16738,16738,2022-11-22 09:11:04.550934,well injection D,18.475000381469727,,,
16739,16739,16739,2022-11-22 09:11:04.865588,well injection C,10.243749618530272,30189.349609375,30296.69921875,False
16740,16740,16740,2022-11-22 09:11:04.865588,well injection D,,38514.9296875,38463.40625,
16741,16741,16741,2022-11-22 09:11:10.039743,well injection D,18.46875,,,
16742,16742,16742,2022-11-22 09:11:10.335347,well injection C,10.243749618530272,30197.939453125,30300.990234375,False
16743,16743,16743,2022-11-22 09:11:10.335347,well injection D,,38532.11328125,38472.0,
16744,16744,16744,2022-11-22 09:11:15.522081,well injection D,18.475000381469727,,,
16745,16745,16745,2022-11-22 09:11:15.802465,well injection C,10.243749618530272,30185.060546875,30292.400390625,False
16746,16746,16746,2022-11-22 09:11:15.802465,well injection D,,38502.046875,38441.94140625,
16747,16747,16747,2022-11-22 09:11:21.054424,well injection D,18.46875,,,
16748,16748,16748,2022-11-22 09:11:21.132409,well injection C,10.243749618530272,30193.650390625,30300.990234375,False
16749,16749,16749,2022-11-22 09:11:21.132409,well injection D,,38502.046875,38450.52734375,
16750,16750,16750,2022-11-22 09:11:26.289491,well injection D,18.46875,,,
16751,16751,16751,2022-11-22 09:11:26.755662,well injection C,10.243749618530272,30180.759765625,30288.109375,False
16752,16752,16752,2022-11-22 09:11:26.755662,well injection D,,38514.9296875,38467.69921875,
16753,16753,16753,2022-11-22 09:11:31.986507,well injection D,18.46875,,,
16754,16754,16754,2022-11-22 09:11:32.242177,well injection C,10.243749618530272,30193.650390625,30300.990234375,False
16755,16755,16755,2022-11-22 09:11:32.242177,well injection D,,38532.11328125,38476.2890625,
16756,16756,16756,2022-11-22 09:11:37.317042,well injection D,18.46875,,,
16757,16757,16757,2022-11-22 09:11:37.548434,well injection C,10.243749618530272,30202.23046875,30309.580078125,False
16758,16758,16758,2022-11-22 09:11:37.548434,well injection D,,38523.51953125,38467.69921875,
16759,16759,16759,2022-11-22 09:11:42.924263,well injection D,18.46875,,,
16760,16760,16760,2022-11-22 09:11:43.028050,well injection C,10.25,30180.759765625,30283.810546875,False
16761,16761,16761,2022-11-22 09:11:43.028050,well injection D,,38493.4609375,38441.94140625,
16762,16762,16762,2022-11-22 09:11:48.270432,well injection D,18.475000381469727,,,
16763,16763,16763,2022-11-22 09:11:48.495555,well injection C,10.25,30189.349609375,30292.400390625,False
16764,16764,16764,2022-11-22 09:11:48.495555,well injection D,,38502.046875,38454.8203125,
16765,16765,16765,2022-11-22 09:11:53.591169,well injection D,18.475000381469727,,,
16766,16766,16766,2022-11-22 09:11:53.972578,well injection C,10.25,30189.349609375,30296.69921875,False
16767,16767,16767,2022-11-22 09:11:53.972578,well injection D,,38527.80859375,38472.0,
16768,16768,16768,2022-11-22 09:11:59.326504,well injection D,18.46875,,,
16769,16769,16769,2022-11-22 09:11:59.612924,well injection C,10.25,30193.650390625,30300.990234375,False
16770,16770,16770,2022-11-22 09:11:59.612924,well injection D,,38519.23046875,38463.40625,
16771,16771,16771,2022-11-22 09:12:04.771008,well injection D,18.46875,,,
16772,16772,16772,2022-11-22 09:12:05.088252,well injection C,10.25,30189.349609375,30292.400390625,False
16773,16773,16773,2022-11-22 09:12:05.088252,well injection D,,38527.80859375,38467.69921875,
16774,16774,16774,2022-11-22 09:12:10.469924,well injection D,18.46875,,,
16775,16775,16775,2022-11-22 09:12:10.740575,well injection C,10.256250381469728,30185.060546875,30292.400390625,False
16776,16776,16776,2022-11-22 09:12:10.740575,well injection D,,38506.3515625,38454.8203125,
16777,16777,16777,2022-11-22 09:12:15.938025,well injection D,18.46875,,,
16778,16778,16778,2022-11-22 09:12:16.221484,well injection C,10.25,30202.23046875,30309.580078125,False
16779,16779,16779,2022-11-22 09:12:16.221484,well injection D,,38514.9296875,38463.40625,
16780,16780,16780,2022-11-22 09:12:21.644993,well injection D,18.46875,,,
16781,16781,16781,2022-11-22 09:12:21.867422,well injection C,10.256250381469728,30197.939453125,30300.990234375,False
16782,16782,16782,2022-11-22 09:12:21.867422,well injection D,,38510.640625,38459.11328125,
16783,16783,16783,2022-11-22 09:12:27.212990,well injection D,18.46875,,,
16784,16784,16784,2022-11-22 09:12:27.490842,well injection C,10.256250381469728,30180.759765625,30283.810546875,False
16785,16785,16785,2022-11-22 09:12:27.490842,well injection D,,38519.23046875,38467.69921875,
16786,16786,16786,2022-11-22 09:12:32.702712,well injection D,18.46875,,,
16787,16787,16787,2022-11-22 09:12:32.969149,well injection C,10.256250381469728,30185.060546875,30292.400390625,False
16788,16788,16788,2022-11-22 09:12:32.969149,well injection D,,38519.23046875,38476.2890625,
16789,16789,16789,2022-11-22 09:12:38.307755,well injection D,18.46875,,,
16790,16790,16790,2022-11-22 09:12:38.613659,well injection C,10.256250381469728,30206.529296875,30318.16015625,False
16791,16791,16791,2022-11-22 09:12:38.613659,well injection D,,38544.9921875,38493.4609375,
16792,16792,16792,2022-11-22 09:12:43.619956,well injection D,18.46875,,,
16793,16793,16793,2022-11-22 09:12:43.920514,well injection C,10.256250381469728,30185.060546875,30288.109375,False
16794,16794,16794,2022-11-22 09:12:43.920514,well injection D,,38506.3515625,38446.23046875,
16795,16795,16795,2022-11-22 09:12:49.340275,well injection D,18.475000381469727,,,
16796,16796,16796,2022-11-22 09:12:49.420639,well injection C,10.256250381469728,30180.759765625,30283.810546875,False
16797,16797,16797,2022-11-22 09:12:49.420639,well injection D,,38502.046875,38441.94140625,
16798,16798,16798,2022-11-22 09:12:54.419381,well injection D,18.46875,,,
16799,16799,16799,2022-11-22 09:12:54.874653,well injection C,10.262499809265137,30189.349609375,30296.69921875,False
16800,16800,16800,2022-11-22 09:12:54.874653,well injection D,,38506.3515625,38459.11328125,
16801,16801,16801,2022-11-22 09:13:00.114556,well injection D,18.475000381469727,,,
16802,16802,16802,2022-11-22 09:13:00.363733,well injection C,10.262499809265137,30193.650390625,30296.69921875,False
16803,16803,16803,2022-11-22 09:13:00.363733,well injection D,,38536.3984375,38489.16796875,
16804,16804,16804,2022-11-22 09:13:05.709779,well injection D,18.46875,,,
16805,16805,16805,2022-11-22 09:13:06.150795,well injection C,10.262499809265137,30197.939453125,30300.990234375,False
16806,16806,16806,2022-11-22 09:13:06.150795,well injection D,,38544.9921875,38484.87890625,
16807,16807,16807,2022-11-22 09:13:11.303045,well injection D,18.475000381469727,,,
16808,16808,16808,2022-11-22 09:13:11.469822,well injection C,10.262499809265137,30189.349609375,30292.400390625,False
16809,16809,16809,2022-11-22 09:13:11.469822,well injection D,,38502.046875,38446.23046875,
16810,16810,16810,2022-11-22 09:13:16.788569,well injection D,18.475000381469727,,,
16811,16811,16811,2022-11-22 09:13:17.133600,well injection C,10.262499809265137,30193.650390625,30300.990234375,False
16812,16812,16812,2022-11-22 09:13:17.133600,well injection D,,38510.640625,38454.8203125,
16813,16813,16813,2022-11-22 09:13:22.221977,well injection D,18.46875,,,
16814,16814,16814,2022-11-22 09:13:22.592661,well injection C,10.262499809265137,30185.060546875,30292.400390625,False
16815,16815,16815,2022-11-22 09:13:22.592661,well injection D,,38493.4609375,38450.52734375,
16816,16816,16816,2022-11-22 09:13:27.722232,well injection D,18.475000381469727,,,
16817,16817,16817,2022-11-22 09:13:27.892618,well injection C,10.268750190734863,30202.23046875,30305.279296875,False
16818,16818,16818,2022-11-22 09:13:27.892618,well injection D,,38523.51953125,38476.2890625,
16819,16819,16819,2022-11-22 09:13:33.030170,well injection D,18.475000381469727,,,
16820,16820,16820,2022-11-22 09:13:33.538759,well injection C,10.262499809265137,30193.650390625,30296.69921875,False
16821,16821,16821,2022-11-22 09:13:33.538759,well injection D,,38536.3984375,38484.87890625,
16822,16822,16822,2022-11-22 09:13:38.866657,well injection D,18.475000381469727,,,
16823,16823,16823,2022-11-22 09:13:39.374710,well injection C,10.268750190734863,30197.939453125,30300.990234375,False
16824,16824,16824,2022-11-22 09:13:39.374710,well injection D,,38544.9921875,38484.87890625,
16825,16825,16825,2022-11-22 09:13:44.699080,well injection D,18.475000381469727,,,
16826,16826,16826,2022-11-22 09:13:44.994408,well injection C,10.268750190734863,30189.349609375,30296.69921875,False
16827,16827,16827,2022-11-22 09:13:44.994408,well injection D,,38523.51953125,38467.69921875,
16828,16828,16828,2022-11-22 09:13:50.167503,well injection D,18.475000381469727,,,
16829,16829,16829,2022-11-22 09:13:50.469459,well injection C,10.268750190734863,30193.650390625,30300.990234375,False
16830,16830,16830,2022-11-22 09:13:50.469459,well injection D,,38532.11328125,38480.578125,
16831,16831,16831,2022-11-22 09:13:55.627529,well injection D,18.475000381469727,,,
16832,16832,16832,2022-11-22 09:13:55.943858,well injection C,10.268750190734863,30189.349609375,30288.109375,False
16833,16833,16833,2022-11-22 09:13:55.943858,well injection D,,38502.046875,38441.94140625,
16834,16834,16834,2022-11-22 09:14:01.210057,well injection D,18.475000381469727,,,
16835,16835,16835,2022-11-22 09:14:01.424392,well injection C,10.268750190734863,30189.349609375,30296.69921875,False
16836,16836,16836,2022-11-22 09:14:01.424392,well injection D,,38506.3515625,38463.40625,
16837,16837,16837,2022-11-22 09:14:06.827118,well injection D,18.475000381469727,,,
16838,16838,16838,2022-11-22 09:14:07.059303,well injection C,10.268750190734863,30193.650390625,30296.69921875,False
16839,16839,16839,2022-11-22 09:14:07.059303,well injection D,,38519.23046875,38472.0,
16840,16840,16840,2022-11-22 09:14:12.259559,well injection D,18.475000381469727,,,
16841,16841,16841,2022-11-22 09:14:12.368313,well injection C,10.274999618530272,30189.349609375,30296.69921875,False
16842,16842,16842,2022-11-22 09:14:12.368313,well injection D,,38540.69921875,38489.16796875,
16843,16843,16843,2022-11-22 09:14:17.628689,well injection D,18.475000381469727,,,
16844,16844,16844,2022-11-22 09:14:17.845168,well injection C,10.268750190734863,30197.939453125,30300.990234375,False
16845,16845,16845,2022-11-22 09:14:17.845168,well injection D,,38532.11328125,38476.2890625,
16846,16846,16846,2022-11-22 09:14:22.945719,well injection D,18.475000381469727,,,
16847,16847,16847,2022-11-22 09:14:23.326051,well injection C,10.268750190734863,30185.060546875,30292.400390625,False
16848,16848,16848,2022-11-22 09:14:23.326051,well injection D,,38519.23046875,38467.69921875,
16849,16849,16849,2022-11-22 09:14:28.757959,well injection D,18.475000381469727,,,
16850,16850,16850,2022-11-22 09:14:28.999325,well injection C,10.268750190734863,30193.650390625,30300.990234375,False
16851,16851,16851,2022-11-22 09:14:28.999325,well injection D,,38519.23046875,38472.0,
16852,16852,16852,2022-11-22 09:14:34.351713,well injection D,18.475000381469727,,,
16853,16853,16853,2022-11-22 09:14:34.453347,well injection C,10.274999618530272,30193.650390625,30296.69921875,False
16854,16854,16854,2022-11-22 09:14:34.453347,well injection D,,38532.11328125,38484.87890625,
16855,16855,16855,2022-11-22 09:14:39.568328,well injection D,18.475000381469727,,,
16856,16856,16856,2022-11-22 09:14:39.923516,well injection C,10.268750190734863,30197.939453125,30300.990234375,False
16857,16857,16857,2022-11-22 09:14:39.923516,well injection D,,38557.87109375,38506.3515625,
16858,16858,16858,2022-11-22 09:14:45.041338,well injection D,18.475000381469727,,,
16859,16859,16859,2022-11-22 09:14:45.559934,well injection C,10.274999618530272,30193.650390625,30300.990234375,False
16860,16860,16860,2022-11-22 09:14:45.559934,well injection D,,38553.578125,38497.76171875,
16861,16861,16861,2022-11-22 09:14:50.613261,well injection D,18.475000381469727,,,
16862,16862,16862,2022-11-22 09:14:51.038057,well injection C,10.274999618530272,30206.529296875,30313.869140625,False
16863,16863,16863,2022-11-22 09:14:51.038057,well injection D,,38562.16015625,38510.640625,
16864,16864,16864,2022-11-22 09:14:56.365715,well injection D,18.475000381469727,,,
16865,16865,16865,2022-11-22 09:14:56.513078,well injection C,10.274999618530272,30193.650390625,30296.69921875,False
16866,16866,16866,2022-11-22 09:14:56.513078,well injection D,,38527.80859375,38476.2890625,
16867,16867,16867,2022-11-22 09:15:01.674119,well injection D,18.475000381469727,,,
16868,16868,16868,2022-11-22 09:15:01.995334,well injection C,10.268750190734863,30202.23046875,30300.990234375,False
16869,16869,16869,2022-11-22 09:15:01.995334,well injection D,,38527.80859375,38472.0,
16870,16870,16870,2022-11-22 09:15:07.280993,well injection D,18.475000381469727,,,
16871,16871,16871,2022-11-22 09:15:07.648369,well injection C,10.268750190734863,30193.650390625,30300.990234375,False
16872,16872,16872,2022-11-22 09:15:07.648369,well injection D,,38514.9296875,38463.40625,
16873,16873,16873,2022-11-22 09:15:12.848653,well injection D,18.475000381469727,,,
16874,16874,16874,2022-11-22 09:15:13.119069,well injection C,10.268750190734863,30193.650390625,30296.69921875,False
16875,16875,16875,2022-11-22 09:15:13.119069,well injection D,,38514.9296875,38467.69921875,
16876,16876,16876,2022-11-22 09:15:18.296273,well injection D,18.475000381469727,,,
16877,16877,16877,2022-11-22 09:15:18.446186,well injection C,10.274999618530272,30193.650390625,30300.990234375,False
16878,16878,16878,2022-11-22 09:15:18.446186,well injection D,,38540.69921875,38480.578125,
16879,16879,16879,2022-11-22 09:15:23.635691,well injection D,18.475000381469727,,,
16880,16880,16880,2022-11-22 09:15:23.918379,well injection C,10.268750190734863,30193.650390625,30296.69921875,False
16881,16881,16881,2022-11-22 09:15:23.918379,well injection D,,38502.046875,38450.52734375,
16882,16882,16882,2022-11-22 09:15:29.361643,well injection D,18.481250762939453,,,
16883,16883,16883,2022-11-22 09:15:29.710609,well injection C,10.268750190734863,30193.650390625,30296.69921875,False
16884,16884,16884,2022-11-22 09:15:29.710609,well injection D,,38519.23046875,38467.69921875,
16885,16885,16885,2022-11-22 09:15:34.944299,well injection D,18.475000381469727,,,
16886,16886,16886,2022-11-22 09:15:35.174760,well injection C,10.274999618530272,30180.759765625,30283.810546875,False
16887,16887,16887,2022-11-22 09:15:35.174760,well injection D,,38510.640625,38467.69921875,
16888,16888,16888,2022-11-22 09:15:40.401593,well injection D,18.475000381469727,,,
16889,16889,16889,2022-11-22 09:15:40.647208,well injection C,10.274999618530272,30197.939453125,30305.279296875,False
16890,16890,16890,2022-11-22 09:15:40.647208,well injection D,,38540.69921875,38489.16796875,
16891,16891,16891,2022-11-22 09:15:45.997681,well injection D,18.475000381469727,,,
16892,16892,16892,2022-11-22 09:15:46.300301,well injection C,10.274999618530272,30197.939453125,30305.279296875,False
16893,16893,16893,2022-11-22 09:15:46.300301,well injection D,,38544.9921875,38484.87890625,
16894,16894,16894,2022-11-22 09:15:51.575181,well injection D,18.475000381469727,,,
16895,16895,16895,2022-11-22 09:15:51.947782,well injection C,10.268750190734863,30193.650390625,30300.990234375,False
16896,16896,16896,2022-11-22 09:15:51.947782,well injection D,,38544.9921875,38484.87890625,
16897,16897,16897,2022-11-22 09:15:57.055716,well injection D,18.475000381469727,,,
16898,16898,16898,2022-11-22 09:15:57.427080,well injection C,10.274999618530272,30180.759765625,30288.109375,False
16899,16899,16899,2022-11-22 09:15:57.427080,well injection D,,38493.4609375,38441.94140625,
16900,16900,16900,2022-11-22 09:16:02.509513,well injection D,18.475000381469727,,,
16901,16901,16901,2022-11-22 09:16:02.561717,well injection C,10.274999618530272,30193.650390625,30300.990234375,False
16902,16902,16902,2022-11-22 09:16:02.561717,well injection D,,38536.3984375,38484.87890625,
16903,16903,16903,2022-11-22 09:16:07.719684,well injection D,18.475000381469727,,,
16904,16904,16904,2022-11-22 09:16:08.221595,well injection C,10.274999618530272,30185.060546875,30292.400390625,False
16905,16905,16905,2022-11-22 09:16:08.221595,well injection D,,38536.3984375,38489.16796875,
